Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཞེས་པ་འདི་རྣམས་ནི་བཞི་པའོ། །འབྱུང་ཁུངས་,ལས་,ལ་,ལ་,ལས་,ལྔ་པའོ་ཞེས་པ་ལྔ་པའི་རྣམ་དབྱེ་ཡིན་ནོ,K,g,,,,,,,,c=d p=n 85.20%,c ལ(33965); p ལས(5885); d ལ(33965); n ལས(5885); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,12
། ད་དྷི་ནི། ད་དྷྣཱ། ད་དྷི་,#བྷྱཾཿ,#བྷྱཱཾ,#བྷྱཱཾ,#བྷྱཾཿ,། ད་དྷི་བྷིཿ། ད་དྷྣེ། ད་དྷི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,721
དྷི་ཥུ། ཧེ་ད་དྷི། ཧེ་ད་དྷི་,#ནཱི,#ཎཱྀ,#ཎཱྀ,#ནཱི,། ཧེ་ད་དྷཱི་དྷཱི་ནི། འདི་ལྟར། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཎཱྀ(1); p ནཱི(97), ནཱི།_(90); d ཎཱྀ(1); n ནཱི(97), ནཱི།_(90); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,722
དྷི། ཧེ་ད་དྷི་ཎཱྀ། ཧེ་ད་དྷཱི་,#དྷི་,#དྷཱི་,#དྷཱི་,#དྷི་,ནི། འདི་ལྟར། ཨསྠི། ཨསྠི་ནཱི། ,K,,,,✓,,,,,c=d p=n 85.20%,c དྷཱི(8); p དྷི(115); d དྷཱི(8); n དྷི(115); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,723
། ཨཀྵྀ་ཎཱི། ཨཀྵ་ཎི། ཨཀྵི། ཨཀྵ་,#ཎཱི་ #ཨཀྵི་ #ཎཱ །_ #ཨཀྵཱ,#ཨཀྵཱི་ #ཎི །_ #ཨཀྵྣ,#ཨཀྵཱི་ #ཎི །_ #ཨཀྵྣ,#ཎཱི་ #ཨཀྵི་ #ཎཱ །_ #ཨཀྵཱ,། ཨཀྵི་བྷྱཱཾ། ཨཀྵི་བྷིཿ། ཨཀྵྞེ། ཨཀྵི་བྷྱཱཾ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,727
ཎཱི། ཨཀྵ་ཎི། ཨཀྵི། ཨཀྵ་ཨཀྵཱི་ཎི། ཨཀྵྣ། ,#ཨཀྵི་ #བྷྱཱཾ,#ཨཀྵི་ #བྷྱཱཾ,#ཨཀྵི་ #བྷྱཱཾ,#ཨཀྵི,། ཨཀྵི་བྷིཿ། ཨཀྵྞེ། ཨཀྵི་བྷྱཱཾ། ཨཀྵི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ཨཀྵི(6); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,728
ཨཀྵི་བྷྱཱཾ། ཨཀྵི་བྷིཿ། ཨཀྵྞེ། ཨཀྵི་བྷྱཱཾ། ,#ཨཀྵ་,#ཨཀྵི་,#ཨཀྵི་,#ཨཀྵ་,བྷཿ། ཨཀྵྞཿ། ཨཀྵི་བྷྱཱཾ། ཨཀྵི་བྷྱཿ། ཨ་ཀྵ་ཎཿ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཨཀྵི(6); p ཨཀྵ(1); d ཨཀྵི(6); n ཨཀྵ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,729
། ཨཀྵི་བྷཿ། ཨཀྵྞཿ། ཨཀྵི་བྷྱཱཾ། ཨཀྵི་,#བྷྱཿ །_ ཨ་ #ཀྵ་ #ཨཀྵྞཿ,#བྷྱཿ །_ ཨ་ #ཀྵ་ #ཎཿ,#བྷྱཿ །_ ཨ་ #ཀྵ་ #ཎཿ,#བྷྱཿཨཀྛྞཿཨཀྵྞབྷྱ་ #ཨཀྵྞ་ #ཨཀྵྞཿ,། ཨཀྵྞོཿ། ཨཀྵྞཾ། ཨཀྵྞི།ཨཀྵྞི།ཨཀྵྞོཿ། ,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,730
། ཨཀྵི་བྷྱཿ། ཨ་ཀྵ་ཎཿ། ཨཀྵྞོཿ། ཨཀྵྞཾ། ཨཀྵྞི།,#ཨཀྵྞི །,#ཨཀྵྞི །,#ཨཀྵྞི །,,ཨཀྵྞོཿ། ཨཀྵྀ་ཥུ། ཧེ་ཨཀྵི། ཧེ་ཨཀྵི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n (1), །_(47); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,731
ཥུ། ཧེ་ཨཀྵི། ཧེ་ཨཀྵི་ཎཱི། ཧེ་,#ཨཀྵི་ #ཎི,#ཨཀྵཱི་ #ཎིཿ,#ཨཀྵཱི་ #ཎིཿ,#ཨཀྵི་ ནི,། སཱ་མན་ཞེས་པ་འདིའི། སུ་ཨམ་དག་,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,732
ཕྱོགས་ལན་དབྱིའོ། །རྣམ་པར་གཅད་པའོ། །སཱམ།,#སཱམྣཱི །,,,#སཱམྣཱི །,སཱ་མ་ནཱི། སཱ་མ་ནི། སཱ་མ,K,,,,✓,,,,,c=d p=n 85.20%,c (1), །(46), སཱ(17); p ; d (1), །(46), སཱ(17); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,735
མ་ནི། སཱ་མ། སཱ་མ་ནཱི། ,མ་ #ནཱི,#སཱམྣཱ,#སཱམྣཱ,མ་ #ནཱི,། སཱ་མཱ་ནི། སཱམྣཱ། སཱ་མ་བྷྱཱཾ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,736
སཱ་མ། སཱ་མ་ནཱི། སཱམྣཱ། སཱ་,མ་ #ནཱི,#མཱ་ ནི,#མཱ་ ནི,མ་ #ནཱི,། སཱམྣཱ། སཱ་མ་བྷྱཱཾ། སཱ་མ་བྷིཿ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,737
སཱ་མ་བྷྱཿ། སཱམྣཿ། སཱ་མ་བྷྱཱཾ། ,ས་ མ་ #བྷྱ,#སཱ་ མ་ #བྷྱཿ,#སཱ་ མ་ #བྷྱཿ,ས་ མ་ #བྷྱཾ,། སཱམྣཿ། སཱམྣོཿ། སཱམྣཱཾ། སཱ་མ་ནི,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,738
མ་སུ། ཧེ་སཱ་མ། ཧེ་སཱ་མ་,། #སཱ་ མ་ #ནཱི,།_ #ཧེ་ #སམྣི,།_ #ཧེ་ #སམྣི,། #སཱ་ མ་ #ནཱི,། ཧེ་སཱ་མཱ་ནི། ཨ་ཧན་ཞེས་པ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,739
མཱ་ནི། ཨ་ཧན་ཞེས་པ་འདིའི། སུ་,#ཨཾ་,#ཨུམ་,#ཨུམ་,#ཨཾ་,དག་གི་མ་ནིང་ལས་སོ། །ཨ་ཧ་ནའི་,K,,,,✓,,,,,c=d p=n 85.20%,c ཨུམ(1); p ཨཾ(12); d ཨུམ(1); n ཨཾ(12); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,741
ཧྣཱ། ཨ་ཧོ་བྷྱཱཾ། ཨ་ཧོ་བྷིཿ། ,#ཧྣེ,#ཨཧྣེཿ,#ཨཧྣེཿ,#ཧྣེ,། ཨ་ཧོ་བྷྱཱཾ། ཨ་ཧོ་བྷྱཿ། ཨ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ཧྣེ(1); d ; n ཧྣེ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,745
བྷིཿ། ཨཧྣེཿ། ཨ་ཧོ་བྷྱཱཾ། ཨ་ཧོ་,#བྷྱ,#བྷྱཿ,#བྷྱཿ,#བྷྱ,། ཨ་ཧྣཿ། ཨ་ཧོ་བྷྱཱཾ། ཨ་ཧོ་,K,,,,✓,,,,,c=d p=n 85.20%,c བྷྱཿ(998), བྷྱཿ།_(942); p བྷྱ(6); d བྷྱཿ(998), བྷྱཿ།_(942); n བྷྱ(6); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,746
ཨ་ཧྣཱཾ། ཨཧྣ་ནི།ཨཧྣོཿ། ཨ་,#ཧསྶུ,ཧ་སུ,ཧ་སུ,#ཧསྶུ,། ཧེ་ཨ་ཧཿ། ཧེ་ཨཧྣི། ཧེ་ཨ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,748
ནི།ཨཧྣོཿ། ཨ་ཧ་སུ། ཧེ་ཨ་,ཧ,#ཧཿ,#ཧཿ,ཧ,། ཧེ་ཨཧྣི། ཧེ་ཨ་ཧ་ནཱི། ཧེ་,K,,,,✓,,,,,c=d p=n 85.20%,c ཧཿ(27); p ཧ(586), ཧ།_(541); d ཧཿ(27); n ཧ(586), ཧ།_(541); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,749
ཨ་ཧ་ནཱི། ཧེ་ཨ་ཧཱ་ནི། ཙརྨན་,ཞེས་པ་,ཞེས་པ་,ཞེས་པ་,#ཥེས་པ་,འདིའི། །སུ་ཨམ་དག་གི་མ་ནིང་ལས་སོ,K,,,,✓,,,,,c=p=d n 8.17%,c ཞེས་པ(107), ཞེས་པ་འདི(52); p ཞེས་པ(107), ཞེས་པ་འདི(52); d ཞེས་པ(107), ཞེས་པ་འདི(52); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,751
བརྩེགས་པ་ལས་ཝམ་ལས་མ་ཡིན་ནོ། །ར་,#ཥ་,ཤ་,ཤ་,#ཥ་,ལས་ནའི་ཎའོ། །སུཔ་ལ་ཝལ་ལ་དེ་བཞིན་,K,,,,✓,,,,,c=d p=n 85.20%,c ཤ(333), ར་ཤ(63), ཤ་ལས(42); p ཥ(68); d ཤ(333), ར་ཤ(63), ཤ་ལས(42); n ཥ(68); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,752
གཅད་པའོ། །ཙརྨ། ཙརྨ་ཎཱི། ཙརྨ་ཎི། ,#ཙརྨ,#ཙརྨ་ #ནཱཾ,#ཙརྨ་ #ནཱཾ,#ཙརྨ,། ཙརྨ་ཎཱི། ཙརྨ་ཎི། ཙརྨ་ཎཱ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ཙརྨ(2); d ; n ཙརྨ(2); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,754
ཙརྨ་ཎཱ། ཙརྨ་བྷྱཱཾ། ཙརྨ་བྷིཿ། ཙརྨ་,#ཎ,#ཎེ,#ཎེ,#ཎ,། ཙརྨ་བྷྱཱཾ། ཙརྨ་བྷྱཿ། ཙརྨ་ཎཿ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཎེ(201), ཎེ།_(200); p ཎ(386), ཎ།_(372); d ཎེ(201), ཎེ།_(200); n ཎ(386), ཎ།_(372); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,755
ཙརྨ་ཎཿ། ཙརྨ་བྷྱཱཾ། ཙརྨ་བྷྱ།། ཙརྨ་,#ཎཿ,#ཎཿ,#ཎཿ,#ཎ,། ཙརྨ་ཎོཿ། ཙརྨ་ཎཱཾ། ཙརྨ་ཎི། ,K,,,,✓,,,,,c=p=d n 8.17%,c ཎཿ(18); p ཎཿ(18); d ཎཿ(18); n ཎ(386), ཎ།_(372); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,756
སུཔ་ལའོ། །པ་ཡཿ། པ་ཡ་སཱི། ,#སཱིཿབ་ #ཡཱཾ་ #སཾ །།_ བ་ #ཡཿ,པ་ #ཡཱཾ་ #སི །_ པ་ ཡ,པ་ #ཡཱཾ་ #སི །_ པ་ ཡ,#སཱིཿབ་ #ཡཱཾ་ #སཾ །།_ བ་ #ཡཿ,། པ་ཡ་སཱི།པ་ཡཾ་སཱི། པ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,762
ཡ་སཱི། པ་ཡཱཾ་སི། པ་ཡ། པ་ཡ་སཱི།པ་,#ཡཱཾ་,#ཡཾ་,#ཡཾ་,#ཡཱཾ་,སཱི། པ་ཡ་སཱ། པ་ཡོ་བྷྱཱཾ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཡཾ(74); p ཡཱཾ(9); d ཡཾ(74); n ཡཱཾ(9); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,763
པ་ཡོ་བྷྱཱཾ། པ་ཡོ་བྷྱཿ། པ་ཡ་,སོ,#སཿ,#སཿ,སོ,། པ་ཡ་སོཿ། པ་ཡ་སཱཾ། པ་ཡ་,K,,,,✓,,,,,c=d p=n 85.20%,c སཿ(3); p སོ(40406), སོ།_(401); d སཿ(3); n སོ(40406), སོ།_(401); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,764
། པ་ཡ་སཿ། པ་ཡ་སོཿ། པ་,ཡ་ #སཱཾ,ཡ་ #སཱཾ,ཡ་ #སཱཾ,#ཡཾ་ #སཱོ,། པ་ཡ་སི། པ་ཡ་སོཿ། པ་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,765
། པ་ཡ་སི། པ་ཡ་སོཿ། པ་,#ཡསུཿ,#ཡཿསུཿ,#ཡཿསུཿ,#ཡསུཿ,སུཿ། ཧེ་པ་ཡཿ། ཧེ་པ་ཡ་སཱི,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,766
པ་ཡཿ། ཧེ་པ་ཡ་སཱི། ཧེ་པ་,#ཡཱཾ་,#ཡཱཾ་,#ཡཱཾ་,#ཡཱྃ་,སི། འདི་ལྟར། མ་ནཿ། མ་ན་,K,,,,✓,,,,,c=p=d n 8.17%,c ཡཱཾ(9); p ཡཱཾ(9); d ཡཱཾ(9); n ཡཱྃ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,767
། སརྦི་ཥཱི། སརྦཱི་ཥི། སརྦིཿ། སརྦི་,#ཥཱིཿ,#ཥཱི,#ཥཱི,#ཥཱིཿ,། སརྦིཾ་ཥི། སརྦི་ཥཱ། སརྤི་རྦྷྱཱཾ།སརྦི་རྦྷིཿ,K,,,,✓,,,,,c=d p=n 85.20%,c ཥཱི(1); p ; d ཥཱི(1); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,770
། སརྦི་ཥཱི། སརྦིཾ་ཥི། སརྦི་ཥཱ། ,#སརྤི་ #རྦྷྱཱཾ །,#སརྤི་ #རྦྷྱཱཾ །,#སརྤི་ #རྦྷྱཱཾ །,,སརྦི་རྦྷིཿ། སརྦི་ཥེ། སརྦི་རྦྷྱཱཾ།,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n (1), །_(47), སརྦི(4); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,771
སརྤི་རྦྷྱཱཾ།སརྦི་རྦྷིཿ། སརྦི་ཥེ། སརྦི་རྦྷྱཱཾ།,#སརྤི་ #རྦྷྱཿ །,,,#བརྤབྷྱ །,སརྦིརྦྷྱཿ། སརྦིཪྵཿ། སརྦིརྦྷྱཱཾ། སརྦིརྦྷྱཿ། སརྦི་ཥཿ,K,,,,✓,,,,,c=d p n 4.00%,c (1), །(46); p ; d (1), །(46); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,772
། སརྦི་ཥེ། སརྦི་རྦྷྱཱཾ།སརྦིརྦྷྱཿ། ,#སརྦིཪྵཿ,#སརྦིཪྵཿ,#སརྦིཪྵཿ,#སརྦིཪྵ,། སརྦིརྦྷྱཱཾ། སརྦིརྦྷྱཿ། སརྦི་ཥཿ། སརྦི་ཥོཿསརྦི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,773
། སརྦིརྦྷྱཱཾ། སརྦིརྦྷྱཿ། སརྦི་ཥཿ། སརྦི་ཥོཿསརྦི་,#ཥཱི,#ཥཾ,#ཥཾ,#ཥཱི,། སརྦི་ཥི། སརྦི་ཥོཿ། སརྦིཿ་སུ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཥཾ(7); p ཥཱི(1); d ཥཾ(7); n ཥཱི(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,774
། ཧེ་སརྦིཿ། ཧེ་སརྦི་ཥཱི། ཧེ་སརྤཱིཾ་,#ཥཱིཿ,#ཥཱི,#ཥཱི,#ཥཱིཿ,། ཨཱ་ཡུས་ཞེས་པ་འདིའི། མ་ནིང་ལས་,K,,,,✓,,,,,c=d p=n 85.20%,c ཥཱི(1); p ; d ཥཱི(1); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,775
ལའོ། །ས་མ་ཧཏ་དག་གི་ནུམ་ལའོ། །,ནང་,#ནའིའང་,#ནའིའང་,ནང་,མཐའ་མ་ཡིན་པའི་ཛྷལ་ལའོ། །ས་ས་ཛུཥའི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ནང(23173), །_།ནང(1270); d ; n ནང(23173), །_།ནང(1270); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,777
ནའིའང་མཐའ་མ་ཡིན་པའི་ཛྷལ་ལའོ། །ས་ས་,#ཛུཥའི་,#ཛུཥའི་,#ཛུཥའི་,#ཛུལའི་,རུ་ཞེས་པ་རུ་ཉིད་དོ། །ཨུ་ཡིག་གི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,778
། ཨཱ་ཡུཿ། ཨཱ་ཡུ་ཥཱི། ཨཱ་ཡཱུཾ་,#ཥཱི,#ཥི,#ཥི,#ཥཱི,། ཨཱ་ཡུ་ཥཱ། ཨཱ་ཡུརྦྷྱཱ། ཨཱ་ཡུརྦྷིཿ,K,,,,✓,,,,,c=d p=n 85.20%,c ཥི(14); p ཥཱི(1); d ཥི(14); n ཥཱི(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,780
། ཨཱ་ཡཱུཾ་ཥི། ཨཱ་ཡུ་ཥཱ། ཨཱ་,#ཥི,#ཡུརྦྷྱཱ,#ཡུརྦྷྱཱ,#ཥི,། ཨཱ་ཡུརྦྷིཿ། ཨཱ་ཡུ་ཥེ། ཨཱ་ཡུརྦྷྱཱཾ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ཥི(14); d ; n ཥི(14); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,781
ཨཱ་ཡུ་ཥོཿ། ཨཱ་ཡུ་ཥཱཾ། ཨཱ་ཡུ་,#ཥྃ,#ཥིཿ,#ཥིཿ,#ཥྃ,། ཨཱ་ཡུཿཥུ། ཧེ་ཨཱ་ཡུཿ། ཧེ་ཨཱ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ཥྃ(2); d ; n ཥྃ(2); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,782
། མ་ཧ་ཏོཿ། མ་ཧཏྶུ། ཧེ་མ་,#ཧཏྲ,ཧད,ཧད,#ཧཏྲ,། ཧེ་མ་ཧ་ཏཱི། ཧེ་མ་ཧཱཾ་ཏི,K,,,,✓,,,,,c=d p=n 85.20%,c ཧད(7); p ; d ཧད(7); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,785
མ་ཧད། ཧེ་མ་ཧ་ཏཱི། ཧེ་མ་,#ཧཱ་,#ཧཱཾ་,#ཧཱཾ་,#ཧཱ་,ཏི། ཛ་གད་ཞེས་པ་འདིའི། སུ་ཨམ་དག་,K,,,,✓,,,,,c=d p=n 85.20%,c ཧཱཾ(14); p ཧཱ(6451), མ་ཧཱ(5192); d ཧཱཾ(14); n ཧཱ(6451), མ་ཧཱ(5192); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,786
གཅད་པའོ། །ཛ་གཏ། ཛ་ག་ཏཱི། ཛ་,#གཱཾ་,#གཾ་,#གཾ་,#གཱཾ་,ཏི། ཛ་གཏ། ཛ་ག་། ཛ་གནྟི། ཛ་ག་,K,,,,✓,,,,,c=d p=n 85.20%,c གཾ(6); p ; d གཾ(6); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,790
། ཛ་གཾ་ཏི། ཛ་གཏ། ཛ་ག་,།_ ཛ་ #གཱ་ #ཏི །_,།_ ཛ་ #གནྟི །_,།_ ཛ་ #གནྟི །_,།_།,ཛ་ག་ཏཱཾ། ཛ་གདྦྷྱཱཾཿ། ཛ་གདྦྷིཿ། ,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n །_།(997103), །_།ཛ(90); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,791
ཛ་གཏ྄། ཧེ་ཛ་ག་ཏཱི། ཧེ་ཛ་,#གཱཾ་,#གཾ་,#གཾ་,#གཱཾ་,ཏི། འདི་ལྟར། ད་དཏ། ད་ད་,K,,,,✓,,,,,c=d p=n 85.20%,c གཾ(6); p ; d གཾ(6); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,792
ལྟར། ད་དཏ། ད་ད་ཏཱི། ད་,#དཱ་,#དཾ་,#དཾ་,#དཱཾ་,ཏི། མ་ནིང་གི་རྟགས་ཅན་རྫོགས་སོ,K,,,,✓,,,,,c=d p n 4.00%,c དཾ(33); p དཱ(29); d དཾ(33); n དཱཾ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,793
། མ་ནིང་གི་རྟགས་ཅན་རྫོགས་སོ།། །།,སརྦ,#སཪྺ,#སཪྺ,སརྦ,། བི་ཤྭ། ཨུ་བྷ། ཨུ་བྷ་ཡ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p སརྦ(7); d ; n སརྦ(7); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,795
བི་ཤྭ། ཨུ་བྷ། ཨུ་བྷ་ཡ། ,#ཊཏ་,#ཨུཏྟ་,#ཨུཏྟ་,#ཊཏ་,ར། ཌ་ཏ་མ། ཨི་ཏ་ར། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཨུཏྟ(73); p ཊཏ(1); d ཨུཏྟ(73); n ཊཏ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,796
། བྷ་ཝཏ། ཀིམ་ཞེས་པ་འདི་རྣམས་སརྦ་,སརྦ་,#སརྺ་,#སརྺ་,སརྦ་,ལ་སོགས་པའི་ཚོགས་སོ། །སཪྺ་ཞེས་པ་འདིའི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p སརྦ(7); d ; n སརྦ(7); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,798
འདི་རྣམས་སརྦ་སརྺ་ལ་སོགས་པའི་ཚོགས་སོ། །,སརྦ་,སརྦ་,#སཪྺ་,སརྦ་,ཞེས་པ་འདིའི་སུ་ལ་སོགས་པ་ཕྱིས་པ་ལས་,K,,,,✓,,,,,c=p=n d 0.64%,c སརྦ(7), །_།སརྦ(73); p སརྦ(7), །_།སརྦ(73); d ; n སརྦ(7), །_།སརྦ(73); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,799
། །དེ་ལས་ཤས་ཀྱི་ན་སྐྱེས་པ་ལའོ། །,#ཊ་,#ཊཱ་,#ཊཱ་,#ཊ་,ངས་དག་གི་ཨིན་སྱ་དག་གོ། །ཨ་ལས་,K,,,,✓,,,,,c=d p=n 85.20%,c ཊཱ(37); p ཊ(463); d ཊཱ(37); n ཊ(463); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,801
སྱ་དག་གོ། །ཨ་ལས་ཨཏ་ཨེངའོ། །ར་,#ཥ་,ཤ་,ཤ་,#ཥ་,ལས་ནའི་ཎའོ། །སུཔ་ལའོ། །ཨཏ་ལས་བྷིསའི་,K,,,,✓,,,,,c=d p=n 85.20%,c ཤ(333), ར་ཤ(63), ཤ་ལས(42); p ཥ(68); d ཤ(333), ར་ཤ(63), ཤ་ལས(42); n ཥ(68); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,802
ཎའོ། །སུཔ་ལའོ། །ཨཏ་ལས་བྷིསའི་ཨཻསའོ། །,སརྦ་,#སཪྺ་,#སཪྺ་,སརྦ་,ལ་སོགས་པ་རྣམས་ལས་སྨཻ་སྨད་དག་གོ། །,K,,,,✓,,,,,c=d p=n 85.20%,c ; p སརྦ(7), །_།སརྦ(73); d ; n སརྦ(7), །_།སརྦ(73); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,803
